1672531200000,16534.83000000,16619.00000000,16490.74000000,16610.68000000,54047.04443000,1672617599999,894403277.30504540,1802318,27134.30645000,449065863.60691310,0
1672617600000,16610.69000000,16793.83000000,16541.73000000,16667.55000000,80964.85350000,1672703999999,1351224528.16925160,2719191,40444.72543000,674977396.91440910,0
1672704000000,16667.39000000,16774.13000000,16597.71000000,16669.47000000,87691.91558000,1672790399999,1463076680.41463350,2899723,43478.23098000,725428932.95751720,0
1672790400000,16669.36000000,16986.86000000,16646.27000000,16845.70000000,132424.75696000,1672876799999,2228979682.69686550,4094464,66636.77562000,1121658445.24122210,0
1672876800000,16845.42000000,16874.99000000,16745.00000000,16823.97000000,85772.33468000,1672963199999,1442964548.36931890,2390784,43137.29238000,725735908.92988280,0
1672963200000,16824.13000000,17031.65000000,16672.09000000,16945.24000000,105164.81952000,1673049599999,1769040993.91693390,2740752,53592.44694000,901604041.88684720,0
1673049600000,16945.20000000,16976.40000000,16903.28000000,16940.83000000,40116.11221000,1673135999999,679263389.86458440,1505050,20195.21601000,341964290.40440040,0
1673136000000,16941.13000000,17165.00000000,16907.95000000,17126.05000000,58174.84042000,1673222399999,986545550.90999540,1745420,29580.79535000,501675974.10477320,0
1673222400000,17124.95000000,17397.00000000,17102.57000000,17178.38000000,130752.83548000,1673308799999,2254135845.50903840,3019822,66206.52600000,1141386226.24968650,0
1673308800000,17178.36000000,17493.91000000,17145.00000000,17441.39000000,107080.37678000,1673395199999,1852326622.52569370,2579226,54632.68189000,945111348.57303040,0
1673395200000,17441.47000000,18000.00000000,17315.00000000,17942.62000000,137583.23554000,1673481599999,2406375931.34938900,2686519,70012.70529000,1224625957.49582890,0
1673481600000,17941.32000000,19118.00000000,17905.45000000,18847.21000000,269485.92939000,1673567999999,4951204933.95549180,4396165,137078.74511000,2518732260.97557880,0
1673568000000,18848.07000000,20008.69000000,18715.54000000,19932.96000000,203922.70332000,1673654399999,3908253824.49469470,3798249,103586.77773000,1985553724.71653140,0
1673654400000,19933.02000000,21290.00000000,19891.06000000,20956.97000000,241669.53398000,1673740799999,5019382586.42686330,4033816,123173.15358000,2558623042.32628750,0
1673740800000,20956.69000000,21058.04000000,20555.00000000,20878.72000000,109746.30346000,1673827199999,2281398282.47039810,2107041,54836.46449000,1139969368.69295880,0
1673827200000,20879.15000000,21470.00000000,20621.51000000,21188.31000000,167635.78879000,1673913599999,3528513196.89064300,3351795,85036.79671000,1790149678.70991070,0
1673913600000,21189.13000000,21611.11000000,20839.95000000,21135.28000000,168195.58824000,1673999999999,3566751850.07659870,3221957,84705.23589000,1796400802.33041040,0
1674000000000,21135.30000000,21659.89000000,20401.00000000,20675.70000000,193840.55057000,1674086399999,4084935738.93820630,3630606,96201.16739000,2027911360.81479590,0
1674086400000,20674.97000000,21190.00000000,20658.14000000,21072.95000000,147896.13082000,1674172799999,3084581609.82717250,2719624,75227.69480000,1569038060.04484380,0
1674172800000,21074.41000000,22760.87000000,20861.48000000,22670.38000000,211625.45548000,1674259199999,4545900333.24508180,3436205,106684.22377000,2291995051.73590270,0
1674259200000,22670.26000000,23365.00000000,22419.55000000,22786.83000000,214123.83564000,1674345599999,4905323164.32666970,3795812,107063.16342000,2452867443.19992400,0
1674345600000,22788.54000000,23082.81000000,22287.68000000,22711.92000000,158856.25430000,1674431999999,3618799759.88380890,3047813,79053.91960000,1800995312.61202190,0
1674432000000,22713.54000000,23178.37000000,22505.01000000,22919.92000000,177151.19738000,1674518399999,4045901520.45311790,3157667,89498.65295000,2044120532.95871420,0
1674518400000,22920.10000000,23166.09000000,22460.00000000,22636.09000000,161164.61714000,1674604799999,3695571352.68370470,3034503,80372.97943000,1843147937.05872160,0
1674604800000,22636.09000000,23821.96000000,22330.00000000,23062.97000000,199175.26703000,1674691199999,4537452735.41702860,3448405,99880.13591000,2275568057.67302430,0
1674691200000,23065.73000000,23287.44000000,22850.00000000,23010.00000000,169994.65983000,1674777599999,3921479131.99734780,2929822,84094.79218000,1940014223.58790080,0
1674777600000,23010.12000000,23510.31000000,22539.79000000,23076.95000000,157940.45573000,1674863999999,3633786009.12813760,2836143,79351.75654000,1825808137.13314520,0
1674864000000,23076.46000000,23189.61000000,22884.04000000,23025.76000000,71715.49906000,1674950399999,1650834332.03820390,1720638,35391.49764000,814705413.04502310,0
1674950400000,23025.78000000,23966.54000000,22972.17000000,23743.76000000,177755.77643000,1675036799999,4170749665.15975780,2889351,89725.22135000,2105327606.20754770,0
1675036800000,23744.59000000,23801.79000000,22482.00000000,22828.57000000,169745.95307000,1675123199999,3942041917.69166950,3164648,83095.11154000,1929982169.86878110,0
1675123200000,22828.58000000,23309.82000000,22716.64000000,23127.36000000,130716.03512000,1675209599999,3005113032.60470390,2457454,65591.42181000,1508065717.62941110,0
1675209600000,23127.55000000,23816.65000000,22755.78000000,23733.89000000,163283.18543000,1675295999999,3790206711.89552340,2940368,81913.55420000,1901708012.93882590,0
1675296000000,23733.65000000,24263.89000000,23367.50000000,23491.65000000,189043.24312000,1675382399999,4504119470.75342060,3378797,94450.75669000,2250587187.23615340,0
1675382400000,23494.92000000,23717.69000000,23207.94000000,23432.82000000,169852.69580000,1675468799999,3987086394.09610580,3201551,84557.89906000,1984979168.48355940,0
1675468800000,23432.28000000,23589.99000000,23255.07000000,23328.77000000,91480.48638000,1675555199999,2140454377.84681060,1743073,45701.77641000,1069381057.41911180,0
1675555200000,23328.34000000,23438.84000000,22746.42000000,22938.62000000,123474.88766000,1675641599999,2858911938.83988230,2284499,60916.47490000,1410540029.11561460,0
1675641600000,22937.50000000,23158.00000000,22634.00000000,22762.32000000,147848.25605000,1675727999999,3385521947.71435230,2715234,73143.76700000,1675011010.44193970,0
1675728000000,22762.40000000,23350.00000000,22746.98000000,23242.22000000,163460.99115000,1675814399999,3759500061.99771290,3082243,82562.61946000,1898968491.62771610,0
1675814400000,23242.00000000,23452.99000000,22673.56000000,22962.92000000,132698.89648000,1675900799999,3060238710.65756950,2862392,65638.87046000,1513872767.56461310,0
1675900800000,22962.92000000,23013.04000000,21700.00000000,21800.69000000,205941.71828000,1675987199999,4628944354.57014010,4045363,101441.89280000,2280552443.30234280,0
1675987200000,21800.80000000,21943.28000000,21459.48000000,21628.50000000,188343.18907000,1676073599999,4100367787.76375660,3635733,93661.27334000,2039140466.97429050,0
1676073600000,21628.50000000,21909.08000000,21604.62000000,21865.23000000,116985.83086000,1676159999999,2539185778.58777650,1951338,59260.94333000,1286296868.49055470,0
1676160000000,21865.23000000,22093.26000000,21630.30000000,21786.57000000,116891.19596000,1676246399999,2555494396.58620920,2201786,58327.85425000,1275229305.25619720,0
1676246400000,21787.70000000,21907.76000000,21375.00000000,21797.79000000,146283.41658000,1676332799999,3172073405.83338760,3048085,72543.37480000,1573114069.70108480,0
1676332800000,21797.61000000,22333.33000000,21540.00000000,22207.73000000,148270.14788000,1676419199999,3254097625.02970780,2828875,74115.22191000,1626743906.72531830,0
1676419200000,22207.73000000,24389.23000000,22055.75000000,24328.67000000,158969.07839000,1676505599999,3659351125.07136690,3179003,80621.95696000,1855910351.75801100,0
1676505600000,24328.43000000,25260.00000000,23507.88000000,23518.64000000,191444.95713000,1676591999999,4710409703.83340440,3949877,94999.57832000,2337790170.33267420,0
1676592000000,23517.12000000,25024.99000000,23345.64000000,24575.35000000,198079.53017000,1676678399999,4772059603.00597210,4069861,98852.69338000,2381783405.20547690,0
1676678400000,24573.52000000,24879.00000000,24432.65000000,24635.50000000,72068.23546000,1676764799999,1774475041.76974150,2283779,36262.18689000,892904827.43179330,0
1676764800000,24635.50000000,25195.06000000,24205.00000000,24278.73000000,94395.59378000,1676851199999,2328449535.99568900,2894935,47000.63840000,1159524449.93557830,0
1676851200000,24278.50000000,25123.11000000,23848.98000000,24845.29000000,114295.84761000,1676937599999,2819984199.62570220,3246568,57402.09771000,1416364094.80862520,0
1676937600000,24845.29000000,25279.99000000,24151.96000000,24454.56000000,131648.65446000,1677023999999,3250727874.07810320,3897777,65956.89877000,1628809396.09260220,0
1677024000000,24453.09000000,24481.07000000,23584.77000000,24185.63000000,137997.89600000,1677110399999,3310405569.79759990,3863854,68654.87480000,1646989781.18747840,0
1677110400000,24186.27000000,24600.00000000,23613.00000000,23944.11000000,140805.31978000,1677196799999,3390914545.92926900,3844663,70367.31468000,1694735280.40864810,0
1677196800000,23944.18000000,24135.26000000,22840.00000000,23186.58000000,119179.89057000,1677283199999,2806357127.09116400,3548830,58919.76533000,1387329439.67789180,0
1677283200000,23185.60000000,23221.43000000,22735.42000000,23158.41000000,65172.15121000,1677369599999,1500888689.01753000,2253922,31989.36512000,736704665.48439520,0
1677369600000,23159.37000000,23690.00000000,23063.47000000,23555.79000000,71931.11004000,1677455999999,1677888628.31299390,2322911,36168.07295000,843694141.36866590,0
1677456000000,23556.92000000,23899.99000000,23110.42000000,23492.99000000,95100.98854000,1677542399999,2232277457.94979180,2915515,47346.10805000,1111371368.49308300,0
1677542400000,23491.77000000,23599.00000000,23026.08000000,23143.68000000,79757.63333000,1677628799999,1864066468.41514060,2640187,39486.08452000,922862142.82527450,0
1677628800000,23144.50000000,24001.12000000,23022.42000000,23634.89000000,101150.05911000,1677715199999,2387844234.36809390,2931146,50580.58986000,1194059465.19985910,0
1677715200000,23631.85000000,23800.00000000,23196.11000000,23468.76000000,91798.07407000,1677801599999,2149633728.89006520,2440331,45671.19449000,1069523529.01348800,0
1677801600000,23467.76000000,23478.79000000,21979.28000000,22355.86000000,136356.69014000,1677887999999,3055138439.95038310,2673686,67792.45716000,1518851117.03485500,0
1677888000000,22356.50000000,22411.17000000,22159.35000000,22347.17000000,37168.83080000,1677974399999,829604123.95050560,1149792,18125.64356000,404567194.17957510,0
1677974400000,22347.12000000,22661.16000000,22188.00000000,22431.94000000,54931.46988000,1678060799999,1232224497.82670970,1464792,27719.72699000,621809572.91334720,0
1678060800000,22431.37000000,22600.00000000,22264.00000000,22408.20000000,62828.89664000,1678147199999,1409017518.37584700,1738365,31401.92914000,704228716.40838800,0
1678147200000,22407.79000000,22555.91000000,21928.02000000,22197.84000000,96024.06980000,1678233599999,2137997544.82553090,2128344,47917.79079000,1066940103.33266060,0
1678233600000,22196.82000000,22284.53000000,21576.22000000,21702.25000000,87948.75369000,1678319999999,1936743414.70814220,1917655,43504.07650000,958053158.48545080,0
1678320000000,21702.26000000,21831.99000000,20050.00000000,20360.88000000,127531.97242000,1678406399999,2698662163.74990480,2466646,62801.33460000,1329134418.45644750,0
1678406400000,20362.56000000,20367.22000000,19546.88000000,20209.38000000,182787.94862000,1678492799999,3648854395.72222700,3362692,91717.82062000,1830995633.09434130,0
1678492800000,20209.65000000,20895.15000000,19893.18000000,20604.54000000,120693.29128000,1678579199999,2457722447.70010270,2620711,60412.19666000,1230073866.93098750,0
1678579200000,20604.54000000,22200.58000000,20401.55000000,22084.38000000,108044.23331000,1678665599999,2266850949.78099860,2374187,53698.01731000,1127288117.90297440,0
1678665600000,22085.59000000,24582.33000000,21880.00000000,24191.30000000,184015.58768000,1678751999999,4236308823.89217410,3947095,93044.97022000,2143097210.94056480,0
1678752000000,24191.18000000,26490.00000000,24060.64000000,24756.28000000,174665.17093000,1678838399999,4376841578.84256100,4083162,87138.27170000,2183587431.26769550,0
1678838400000,24757.75000000,25340.00000000,23950.00000000,24370.53000000,139992.11180000,1678924799999,3456981103.28514800,3097439,69569.74431000,1718081010.38666760,0
1678924800000,24370.53000000,25214.94000000,24208.60000000,25042.91000000,98304.62240000,1679011199999,2431002899.25262960,1930449,48939.35398000,1210279811.46938190,0
1679011200000,25043.40000000,27786.00000000,24941.49000000,27420.76000000,158802.09533000,1679097599999,4196345146.75052180,2894849,80138.16506000,2117996617.37576200,0
1679097600000,27420.21000000,27748.26000000,26658.09000000,26977.21000000,108792.71759000,1679183999999,2976638825.70843060,2023005,54399.85001000,1488538631.69037090,0
1679184000000,26976.34000000,28469.11000000,26894.27000000,28050.92000000,101023.37687000,1679270399999,2788629091.86208490,1831882,50954.41479000,1406711938.08724030,0
1679270400000,28052.65000000,28556.00000000,27203.59000000,27788.74000000,125106.77797000,1679356799999,3493769563.74747320,2692991,62398.95241000,1742700043.57979550,0
1679356800000,27785.93000000,28476.71000000,27373.21000000,28155.01000000,94870.38546000,1679443199999,2655951620.80150190,2374846,47601.19396000,1332747031.99994750,0
1679443200000,28154.12000000,28922.00000000,26666.00000000,27314.01000000,49771.96463000,1679529599999,1394528263.71046560,1030322,24643.33298000,690631487.56841510,0
1679529600000,27314.00000000,28798.33000000,27181.37000000,28346.72000000,39985.97080000,1679615999999,1119359733.22492290,593697,20406.12601000,571347826.33108490,0
1679616000000,28346.73000000,28429.99000000,27021.64000000,27488.60000000,27349.27997000,1679702399999,763141342.91269950,403059,13804.13994000,385032466.98370920,0
1679702400000,27489.03000000,27816.61000000,27190.91000000,27496.44000000,16636.60278000,1679788799999,457750603.11853980,259040,8218.41355000,226118334.55191680,0
1679788800000,27496.44000000,28238.61000000,27454.52000000,27998.35000000,16687.14564000,1679875199999,464663772.47599390,270623,8138.23974000,226582578.37422940,0
1679875200000,27998.36000000,28052.57000000,26550.00000000,27143.29000000,27634.35134000,1679961599999,757424855.51446950,405828,13401.60943000,367266735.61355820,0
1679961600000,27143.30000000,27517.95000000,26641.67000000,27272.85000000,28225.64806000,1680047999999,763299772.45933780,370225,13924.77712000,376610229.95885910,0
1680048000000,27272.86000000,28655.54000000,27251.04000000,28354.86000000,30040.74555000,1680134399999,846246665.63173490,395588,15212.46540000,428566269.15500200,0
1680134400000,28354.86000000,29188.00000000,27692.08000000,28042.94000000,28878.72116000,1680220799999,820133458.35510560,439804,14484.33496000,411460278.43043750,0
1680220800000,28042.94000000,28674.40000000,27521.18000000,28474.61000000,22041.65413000,1680307199999,621889355.49009380,335117,10904.50877000,307693508.18308350,0
1680307200000,28474.62000000,28823.92000000,28242.69000000,28474.19000000,6842.17122000,1680393599999,194949265.80889970,174599,3405.48781000,97025749.55907200,0
1680393600000,28474.20000000,28550.00000000,27875.99000000,28191.12000000,8277.36440000,1680479999999,233509554.70528430,192587,3965.96366000,111900858.62125120,0
1680480000000,28192.18000000,28532.71000000,27240.00000000,27817.02000000,18732.34632000,1680566399999,524412759.50569560,391325,9102.75803000,254801693.28731440,0
1680566400000,27817.02000000,28449.99000000,27679.21000000,28178.94000000,11476.52080000,1680652799999,322524446.05459510,269381,5818.46203000,163504677.63528940,0
1680652800000,28178.94000000,28786.04000000,27819.52000000,28184.82000000,13706.30933000,1680739199999,388516427.11849810,335072,6826.34267000,193521153.10713380,0
1680739200000,28184.76000000,28194.00000000,27720.00000000,28047.00000000,8664.21220000,1680825599999,242514858.15674300,230832,4389.74041000,122869823.14309750,0
1680825600000,28047.00000000,28114.68000000,27785.18000000,27927.14000000,4818.15341000,1680911999999,134586471.63828870,148808,2353.84586000,65749619.29505810,0
1680912000000,27927.13000000,28175.00000000,27880.52000000,27958.20000000,4216.75541000,1680998399999,118093883.16632510,168388,1984.64529000,55581341.73106750,0
1680998400000,27958.20000000,28546.39000000,27813.16000000,28342.46000000,6307.37809000,1681084799999,177332022.93818810,194149,3113.31545000,87548035.95805560,0
1681084800000,28342.47000000,29791.03000000,28180.13000000,29656.63000000,13765.96977000,1681171199999,398135717.96758030,333227,7061.64400000,204342285.08601200,0
1681171200000,29656.64000000,30575.00000000,29612.79000000,30221.26000000,14508.19688000,1681257599999,436876122.43415670,340694,7345.65542000,221174145.87905870,0
1681257600000,30221.27000000,30499.00000000,29655.00000000,29904.55000000,11329.65162000,1681343999999,340393815.64078850,300890,5580.10075000,167663525.07347890,0
1681344000000,29904.54000000,30600.28000000,29875.79000000,30383.66000000,9863.26288000,1681430399999,298384825.88042610,228989,4840.88740000,146468041.61699490,0
1681430400000,30383.66000000,31037.84000000,29990.31000000,30473.90000000,13906.23459000,1681516799999,424978519.39897710,329980,6920.07118000,211545210.64173190,0
1681516800000,30473.90000000,30602.74000000,30220.24000000,30306.63000000,5798.80127000,1681603199999,176147214.78071540,176423,2644.28986000,80327981.86587830,0
1681603200000,30306.63000000,30552.98000000,30130.83000000,30311.38000000,6062.23219000,1681689599999,183806046.39720130,186826,2904.33914000,88072170.25691550,0
1681689600000,30308.78000000,30323.97000000,29255.00000000,29444.05000000,11156.01334000,1681775999999,331065467.08688640,264420,5282.18074000,156734908.54541660,0
1681776000000,29444.05000000,30493.99000000,29112.34000000,30385.23000000,12514.09128000,1681862399999,375734606.58202190,265293,6394.36415000,191979455.63288660,0
1681862400000,30385.23000000,30413.23000000,28594.00000000,28813.84000000,18262.58725000,1681948799999,536534059.62544500,408326,8795.36902000,258465952.99625900,0
1681948800000,28813.83000000,29099.90000000,28008.56000000,28251.03000000,12868.26126000,1682035199999,368270974.20221650,293114,6244.96085000,178751107.32341830,0
1682035200000,28251.02000000,28377.62000000,27125.00000000,27265.92000000,16995.94001000,1682121599999,473749456.75615450,307641,8542.26473000,238026917.80481490,0
1682121600000,27265.93000000,27889.37000000,27142.30000000,27823.35000000,7328.87818000,1682207999999,201464275.64656220,143746,3974.28679000,109236749.64405700,0
1682208000000,27823.86000000,27823.87000000,27335.00000000,27601.27000000,5902.23925000,1682294399999,162707968.50945490,142016,3114.77373000,85856784.86667800,0
1682294400000,27601.28000000,28022.74000000,26967.33000000,27516.67000000,11064.07423000,1682380799999,303902109.22684490,235582,5485.08012000,150668871.01082240,0
1682380800000,27516.66000000,28393.93000000,27203.38000000,28307.95000000,10406.20768000,1682467199999,287649095.25203920,208807,5162.78318000,142783955.79081420,0
1682467200000,28307.95000000,30035.64000000,27248.00000000,28424.86000000,27422.60027000,1682553599999,790230240.94547640,486161,14082.88920000,406093799.52124500,0
1682553600000,28424.87000000,29900.00000000,28390.68000000,29484.81000000,22276.99881000,1682639999999,650177976.80535710,436150,11454.43690000,334240677.62238180,0
1682640000000,29484.81000000,29605.86000000,28904.33000000,29323.58000000,11755.43528000,1682726399999,344548197.19300430,224022,5782.77925000,169495765.31574590,0
1682726400000,29323.59000000,29452.72000000,29050.00000000,29243.80000000,4656.33948000,1682812799999,136397064.96144010,106691,2339.86397000,68546764.16015840,0
1682812800000,29243.80000000,29966.66000000,29104.23000000,29240.00000000,7540.84806000,1682899199999,222212301.79611250,181245,3711.13558000,109364172.91316520,0
1682899200000,29240.97000000,29339.72000000,27682.63000000,28088.57000000,13452.91894000,1682985599999,382132536.76932810,276110,6674.30177000,189601613.40454210,0
1682985600000,28088.56000000,28888.00000000,27888.00000000,28684.23000000,9211.73189000,1683071999999,261242497.40164710,220017,4509.84013000,127868304.77067980,0
1683072000000,28684.24000000,29264.30000000,28113.64000000,29023.22000000,11553.26662000,1683158399999,329987343.27804650,282442,5806.07293000,165831282.12113060,0
1683158400000,29023.22000000,29377.65000000,28670.00000000,28838.88000000,7385.37956000,1683244799999,213995777.50261790,182624,3616.98696000,104800936.96118390,0
1683244800000,28838.88000000,29669.67000000,28788.77000000,29506.29000000,9763.34052000,1683331199999,285782861.17773590,253799,5021.37528000,146964142.04012630,0
